classification,recordedBy,recordNumber,eventDate,country,stateProvince,city,county,locality,decimalLatitude,decimalLongitude,minimumElevationInMeters,habitat,habit,kingdom,chineseKingdomName,family,chineseFamilyName,genus,chineseGenusName,identificationID,vernacularName,scientificName,identifiedBy
Angiospermae,"董洪进|6571,余姣君",HJD1542,2021-04-10 11:05:00,中国,湖北省,黄冈市,英山县,桃花冲昭关,30.9739856,116.0618519,1242,山坡路边,草本,Angiospermae,被子,Saxifragaceae,虎耳草科,Chrysosplenium,金腰属,58619,中华金腰,Chrysosplenium sinicum,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1541,2021-04-10 10:50:00,中国,湖北省,黄冈市,英山县,桃花冲昭关,30.9739856,116.0618519,1242,山坡路边,藤本,Angiospermae,被子,Rosaceae,蔷薇科,Rubus,悬钩子属,546650,香莓,Rubus pungens var. oldhamii,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1540,2021-04-10 09:57:00,中国,湖北省,黄冈市,英山县,陶家河乡 鸳鸯岩,30.9933556,115.9732525,393,山坡路边,草本,,,,,,,,,薹草,
Angiospermae,"董洪进|6571,余姣君",HJD1539,2021-04-10 09:17:00,中国,湖北省,黄冈市,英山县,雷家店镇江家畈村,30.9101091,115.7847518,142,东河江滩,草本,Angiospermae,被子,Primulaceae,报春花科,Lysimachia,珍珠菜属,8737,泽珍珠菜,Lysimachia candida,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1538,2021-04-10 09:14:00,中国,湖北省,黄冈市,英山县,雷家店镇江家畈村,30.9105825,115.7852567,142,东河江滩,灌木,Angiospermae,被子,Salicaceae,杨柳科,Salix,柳属,6888,腺柳,Salix chaenomeloides,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1537,2021-04-09 19:17:00,中国,湖北省,黄冈市,团风县,团风镇新桥湾,30.6205342,114.8789002,10,江滩,草本,Angiospermae,被子,Poaceae,禾本科,Leptochloa,千金子属,70708,双稃草,Leptochloa fusca,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1536,2021-04-09 15:28:00,中国,湖北省,黄冈市,黄州区,龙王山,30.4611449,114.8677077,63,路边,草本,Angiospermae,被子,Papaveraceae,罂粟科,Corydalis,紫堇属,1090,紫堇,Corydalis edulis,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1535,2021-04-09 15:01:00,中国,湖北省,黄冈市,黄州区,龙王山,30.4611449,114.8677077,63,林下,草本,Angiospermae,被子,Urticaceae,荨麻科,Nanocnide,花点草属,83741,花点草,Nanocnide japonica,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1534,2021-04-09 14:57:00,中国,湖北省,黄冈市,黄州区,龙王山,30.4610012,114.8679930,63,林下,草本,Angiospermae,被子,Oxalidaceae,酢浆草科,Oxalis,酢浆草属,39728,红花酢浆草,Oxalis corymbosa,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1533,2021-04-09 14:54:00,中国,湖北省,黄冈市,黄州区,龙王山,30.4611487,114.8684285,63,林下,草本,Angiospermae,被子,Oxalidaceae,酢浆草科,Oxalis,酢浆草属,39742,酢浆草,Oxalis corniculata,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1532,2021-04-09 14:50:00,中国,湖北省,黄冈市,黄州区,龙王山,30.4608165,114.8690993,63,林下,灌木,Angiospermae,被子,Rosaceae,蔷薇科,Crataegus,山楂属,60210,山楂,Crataegus pinnatifida,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1531,2021-04-09 14:45:00,中国,湖北省,黄冈市,黄州区,龙王山,30.4609534,114.8681582,63,林下,草本,,,,,,,,,薹草,
Angiospermae,"董洪进|6571,余姣君",HJD1530,2021-04-09 14:39:00,中国,湖北省,黄冈市,黄州区,龙王山,30.4618617,114.8686587,63,林下,灌木,Angiospermae,被子,Rutaceae,芸香科,Zanthoxylum,花椒属,42621,竹叶花椒,Zanthoxylum armatum,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1529,2021-04-09 14:34:00,中国,湖北省,黄冈市,黄州区,龙王山,30.4613225,114.8674373,63,林下,草本,Angiospermae,被子,Lamiaceae,唇形科,Clinopodium,风轮菜属,79409,风轮菜,Clinopodium chinense,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1528,2021-04-09 14:34:00,中国,湖北省,黄冈市,黄州区,龙王山,30.4613225,114.8674373,63,林下,草本,Angiospermae,被子,Brassicaceae,十字花科,Rorippa,蔊菜属,87812,蔊菜,Rorippa indica,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1527,2021-04-09 14:30:00,中国,湖北省,黄冈市,黄州区,龙王山,30.4611549,114.8676977,33,林下,灌木,Angiospermae,被子,Rutaceae,芸香科,Zanthoxylum,花椒属,42584,野花椒,Zanthoxylum simulans,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1526,2021-04-09 12:28:00,中国,湖北省,黄冈市,团风县,团风镇新桥湾,30.6214971,114.8808565,18,江边,草本,Angiospermae,被子,Poaceae,禾本科,Polypogon,棒头草属,49417,棒头草,Polypogon fugax,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1525,2021-04-09 11:49:00,中国,湖北省,武汉市,新洲区,团风镇举水河大桥,30.6436057,114.8400177,12,路边,灌木,Angiospermae,被子,Moraceae,桑科,Morus,桑属,78810,桑,Morus alba,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1524,2021-04-09 11:32:00,中国,湖北省,黄冈市,团风县,团风镇举水河大桥,30.6433278,114.8383544,12,路边,草本,Angiospermae,被子,Cyperaceae,莎草科,Carex,苔草属,13046,条穗薹草,Carex nemostachys,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1523,2021-04-09 11:04:00,中国,湖北省,黄冈市,团风县,团风镇举水河大桥,30.6672567,114.8325307,14,河堤,草本,Angiospermae,被子,Apiaceae,伞形科,Cyclospermum,圆果旱芹属,94164,细叶旱芹,Cyclospermum leptophyllum,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1522,2021-04-09 10:53:00,中国,湖北省,黄冈市,团风县,团风镇举水河大桥,30.6597938,114.8401365,13,水边,草本,Angiospermae,被子,Caryophyllaceae,石竹科,Arenaria,蚤缀属,16634,无心菜,Arenaria serpyllifolia,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1521,2021-04-09 10:34:00,中国,湖北省,黄冈市,团风县,团风镇举水河大桥,30.6554241,114.8455722,13,水边,草本,,,,,,,,,,
Angiospermae,"董洪进|6571,余姣君",HJD1520,2021-04-09 10:26:00,中国,湖北省,黄冈市,团风县,团风镇举水河大桥,30.6554241,114.8455722,13,水边,草本,Angiospermae,被子,Boraginaceae,紫草科,Bothriospermum,斑种草属,92231,斑种草,Bothriospermum chinense,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1519,2021-04-09 10:04:00,中国,湖北省,黄冈市,团风县,团风镇举水河大桥,30.6590168,114.8393952,11,水边,草本,Angiospermae,被子,Cyperaceae,莎草科,Carex,苔草属,12502,垂穗薹草,Carex brachyathera,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1518,2021-04-09 10:00:00,中国,湖北省,黄冈市,团风县,团风镇举水河大桥,30.6594417,114.8416896,11,水边,草本,Angiospermae,被子,Cyperaceae,莎草科,Schoenoplectus,水葱属,33994,三棱水葱,Schoenoplectus triqueter,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1517,2021-04-09 09:58:00,中国,湖北省,黄冈市,团风县,团风镇举水河大桥,30.6590510,114.8395254,11,水边,草本,,,,,,,,,,
Angiospermae,"董洪进|6571,余姣君",HJD1516,2021-04-09 09:58:00,中国,湖北省,黄冈市,团风县,团风镇举水河大桥,30.6591999,114.8406376,11,水边,草本,Angiospermae,被子,Poaceae,禾本科,Beckmannia,菵草属,90541,菵草,Beckmannia syzigachne,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1515,2021-04-09 09:57:00,中国,湖北省,黄冈市,团风县,团风镇举水河大桥,30.6591999,114.8406376,11,水边,草本,Angiospermae,被子,Poaceae,禾本科,Alopecurus,看麦娘属,43372,看麦娘,Alopecurus aequalis,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1514,2021-04-06 13:17:00,中国,湖北省,黄冈市,英山县,娄子石,30.9928148,115.8366074,14,林缘,灌木,Angiospermae,被子,Ericaceae,杜鹃花科,Rhododendron,杜鹃花属,10203,羊踯躅,Rhododendron molle,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1513,2021-04-06 13:16:00,中国,湖北省,黄冈市,浠水县,兰溪镇 镇政府,30.3529084,115.1406919,7,浠水河滩,草本,Angiospermae,被子,Poaceae,禾本科,Alopecurus,看麦娘属,43364,日本看麦娘,Alopecurus japonicus,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1512,2021-04-06 11:15:00,中国,湖北省,黄冈市,浠水县,兰溪镇 镇政府附近,30.3529084,115.1406919,7,浠水河滩,草本,Angiospermae,被子,Brassicaceae,十字花科,Cardamine,碎米荠属,31784,水田碎米荠,Cardamine lyrata,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1511,2021-04-06 11:12:00,中国,湖北省,黄冈市,浠水县,兰溪镇 镇政府,30.3473951,115.1368559,34,浠水河滩群落广布,草本,,,,,,,,,薹草,
Angiospermae,"董洪进|6571,余姣君",HJD1510,2021-04-06 10:55:00,中国,湖北省,黄冈市,浠水县,兰溪镇 望江村,30.3155174,115.1103174,17,江堤里侧,草本,Angiospermae,被子,Leguminosae,,Vicia,野豌豆属,52761,广布野豌豆,Vicia cracca,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1509,2021-04-06 10:20:00,中国,湖北省,黄冈市,浠水县,散花镇新桥附近,30.2603015,115.0794347,8,江滩,草本,Angiospermae,被子,Poaceae,禾本科,Avena,燕麦属,10479,野燕麦,Avena fatua,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1508,2021-04-06 09:35:00,中国,湖北省,黄冈市,浠水县,散花镇老桥附近,30.2524835,115.0786860,11,江滩,草本,Angiospermae,被子,Juncaceae,灯心草科,Juncus,灯心草属,57405,小灯心草,Juncus bufonius,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1507,2021-04-06 09:33:00,中国,湖北省,黄冈市,浠水县,散花镇老桥附近,30.2525005,115.0786860,8,江滩,草本,Angiospermae,被子,Poaceae,禾本科,Alopecurus,看麦娘属,43361,长芒看麦娘,Alopecurus longiaristatus,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1506,2021-04-06 09:31:00,中国,湖北省,黄冈市,浠水县,散花镇老桥附近,30.2524896,115.0786460,19,江滩,草本,Angiospermae,被子,Poaceae,禾本科,Coleanthus,莎禾属,81056,莎禾,Coleanthus subtilis,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1505,2021-03-27 15:10:00,中国,湖北省,黄冈市,黄州区,东湖街道沿江大道116-126号,30.4182354,114.9184571,7,江滩,草本,Angiospermae,被子,Cyperaceae,莎草科,Carex,苔草属,13046,条穗薹草,Carex nemostachys,董洪进
Angiospermae,"董洪进|6571,周亚东|1919",HJD1504,2021-03-27 09:54:00,中国,湖北省,黄冈市,红安县,高桥镇,31.1542898,114.6146697,38,路边湿地,草本,,,,,,,,,沼生水马齿,
Angiospermae,"董洪进|6571,周亚东|1919",HJD1503,2021-03-27 09:48:00,中国,湖北省,黄冈市,红安县,高桥镇陈家大湾,31.1547355,114.6147855,37,路边湿地,草本,Angiospermae,被子,Rosaceae,蔷薇科,Potentilla,委陵菜属,17819,翻白草,Potentilla discolor,董洪进
Angiospermae,"董洪进|6571,周亚东|1919",HJD1502,2021-03-27 09:44:00,中国,湖北省,黄冈市,红安县,高桥镇陈家大湾,31.1547986,114.6146796,35,路边湿地,草本,Angiospermae,被子,Leguminosae,,Gueldenstaedtia,米口袋属,55062,少花米口袋,Gueldenstaedtia verna,董洪进
Angiospermae,"董洪进|6571,周亚东|1919",HJD1501,2021-03-27 09:33:00,中国,湖北省,黄冈市,红安县,高桥镇陈家大湾,31.1554503,114.6146396,43,路边湿地,草本,Angiospermae,被子,Juncaceae,灯心草科,Juncus,灯心草属,57360,笄石菖,Juncus prismatocarpus,董洪进
Angiospermae,"董洪进|6571,周亚东|1919",HJD1500,2021-03-27 09:27:00,中国,湖北省,黄冈市,红安县,高桥镇陈家大湾,31.1556195,114.6153290,40,路边,草本,,,,,,,,,薹草,
Angiospermae,"董洪进|6571,周亚东|1919",HJD1499,2021-03-27 09:08:00,中国,湖北省,黄冈市,红安县,高桥镇羊子山村,31.1792362,114.5852326,53,池塘,草本,Angiospermae,被子,Potamogetonaceae,眼子菜科,Potamogeton,眼子菜属,38143,菹草,Potamogeton crispus,董洪进
Angiospermae,"董洪进|6571,周亚东|1919",HJD1498,2021-03-26 14:48:00,中国,湖北省,黄冈市,红安县,七里坪镇  天台山脚,31.4773864,114.6434112,50,河边,灌木,,,,,,,,,,
Angiospermae,"董洪进|6571,周亚东|1919",HJD1497,2021-03-26 11:28:00,中国,湖北省,黄冈市,红安县,天台山,31.5842185,114.6262259,620,路边山坡,草本,Angiospermae,被子,Brassicaceae,十字花科,Orychophragmus,诸葛菜属,78238,诸葛菜,Orychophragmus violaceus,董洪进
Angiospermae,"董洪进|6571,周亚东|1919",HJD1496,2021-03-26 11:05:00,中国,湖北省,黄冈市,红安县,天台山,31.5843934,114.6307434,721,路边山坡,草本,Angiospermae,被子,Brassicaceae,十字花科,Thlaspi,遏蓝菜属,71993,菥蓂,Thlaspi arvense,董洪进
Angiospermae,"董洪进|6571,周亚东|1919",HJD1495,2021-03-26 11:00:00,中国,湖北省,黄冈市,红安县,天台山,31.5842202,114.6315222,733,路边山坡,草本,,,,,,,,,薹草,
Angiospermae,"董洪进|6571,周亚东|1919",HJD1494,2021-03-26 10:55:00,中国,湖北省,黄冈市,红安县,天台山,31.5843450,114.6317119,737,路边山坡,草本,,,,,,,,,薹草,
Angiospermae,"董洪进|6571,周亚东|1919",HJD1493,2021-03-26 10:52:00,中国,湖北省,黄冈市,红安县,天台山,31.5843691,114.6316270,723,路边山坡,草本,,,,,,,,,,
Angiospermae,"董洪进|6571,周亚东|1919",HJD1492,2021-03-26 10:39:00,中国,湖北省,黄冈市,红安县,天台山,31.5846183,114.6308033,783,路边山坡,草本,Angiospermae,被子,Brassicaceae,十字花科,Eutrema,山萮菜属,2109,山萮菜属,Eutrema,董洪进
Angiospermae,"董洪进|6571,周亚东|1919",HJD1491,2021-03-26 09:44:00,中国,湖北省,黄冈市,红安县,天台山九焰山,31.5694801,114.6286278,507,路边山坡,草本,Angiospermae,被子,Violaceae,堇菜科,Viola,堇菜属,812,堇菜属,Viola,董洪进
Angiospermae,"董洪进|6571,周亚东|1919",HJD1490,2021-03-26 09:35:00,中国,湖北省,黄冈市,红安县,天台山九焰山,31.5689439,114.6280487,516,路边山坡,灌木,Angiospermae,被子,Elaeagnaceae,胡颓子科,Elaeagnus,胡颓子属,57712,蔓胡颓子,Elaeagnus glabra,董洪进
Angiospermae,"董洪进|6571,周亚东|1919",HJD1489,2021-03-26 09:10:00,中国,湖北省,黄冈市,红安县,天台山九焰山,31.5695677,114.6282084,498,路边山坡,草本,Angiospermae,被子,Lamiaceae,唇形科,Lamium,野芝麻属,70166,野芝麻,Lamium barbatum,董洪进
Angiospermae,"董洪进|6571,周亚东|1919",HJD1488,2021-03-26 08:59:00,中国,湖北省,黄冈市,红安县,天台山九焰山,31.5694105,114.6283182,497,路边山坡,草本,Angiospermae,被子,Papaveraceae,罂粟科,Corydalis,紫堇属,1128,延胡索,Corydalis yanhusuo,董洪进
Angiospermae,"董洪进|6571,周亚东|1919",HJD1487,2021-03-26 07:42:00,中国,湖北省,黄冈市,红安县,天台山溜石板,31.5171194,114.6305894,128,山坡林下,草本,Angiospermae,被子,Polygalaceae,远志科,Polygala,远志属,19509,瓜子金,Polygala japonica,董洪进
Angiospermae,"董洪进|6571,周亚东|1919",HJD1486,2021-03-25 17:38:00,中国,湖北省,黄冈市,红安县,天台山爱河,31.5453963,114.6326838,218,山坡林下,草本,Angiospermae,被子,Orchidaceae,兰科,Changnienia,独花兰属,94096,独花兰,Changnienia amoena,董洪进
Angiospermae,"董洪进|6571,周亚东|1919",HJD1485,2021-03-25 17:37:00,中国,湖北省,黄冈市,红安县,天台山爱河,31.5456224,114.6325839,218,山坡林下,草本,Angiospermae,被子,Colchicaceae,,Disporum,万寿竹属,46956,少花万寿竹,Disporum uniflorum,董洪进
Angiospermae,"董洪进|6571,周亚东|1919",HJD1484,2021-03-25 17:31:00,中国,湖北省,黄冈市,红安县,天台山爱河,31.5454122,114.6327037,232,山坡林下,草本,,,,,,,,,湖北贝母,
Angiospermae,"董洪进|6571,周亚东|1919",HJD1483,2021-03-25 17:31:00,中国,湖北省,黄冈市,红安县,天台山爱河,31.5454122,114.6327037,232,山坡林下,草本,Angiospermae,被子,Berberidaceae,小檗科,Epimedium,淫羊藿属,51861,时珍淫羊藿,Epimedium lishihchenii,董洪进
Angiospermae,"董洪进|6571,周亚东|1919",HJD1482,2021-03-25 17:06:00,中国,湖北省,黄冈市,红安县,天台山旅游开发管理处天台山森林公园,31.5466384,114.6311500,218,山坡林下,草本,Angiospermae,被子,Caryophyllaceae,石竹科,Myosoton,鹅肠菜属,94204,鹅肠菜,Myosoton aquaticum,董洪进
Angiospermae,"董洪进|6571,周亚东|1919",HJD1481,2021-03-25 17:00:00,中国,湖北省,黄冈市,红安县,天台山爱河,31.5467462,114.6312798,216,山坡林下,草本,Angiospermae,被子,Papaveraceae,罂粟科,Corydalis,紫堇属,1274,黄堇,Corydalis pallida,董洪进
Angiospermae,"董洪进|6571,周亚东|1919",HJD1480,2021-03-25 16:57:00,中国,湖北省,黄冈市,红安县,天台山爱河,31.5470622,114.6312159,216,山坡路边,草本,Angiospermae,被子,Primulaceae,报春花科,Androsace,点地梅属,44337,点地梅,Androsace umbellata,董洪进
Angiospermae,"董洪进|6571,周亚东|1919",HJD1479,2021-03-25 16:52:00,中国,湖北省,黄冈市,红安县,天台山爱河,31.5468698,114.6315354,224,山坡路边,草本,Angiospermae,被子,Papaveraceae,罂粟科,Corydalis,紫堇属,1350,刻叶紫堇,Corydalis incisa,董洪进
Angiospermae,"董洪进|6571,周亚东|1919",HJD1478,2021-03-25 16:35:00,中国,湖北省,黄冈市,红安县,天台山爱河,31.5310458,114.6339929,183,山坡路边,草本,Angiospermae,被子,Boraginaceae,紫草科,Lithospermum,紫草属,74826,梓木草,Lithospermum zollingeri,董洪进
Angiospermae,"董洪进|6571,周亚东|1919",HJD1477,2021-03-25 15:56:00,中国,湖北省,黄冈市,红安县,七里坪镇天台山森林公园,31.4989599,114.6372503,248,山坡路边,灌木,,,,,,,,,,
Angiospermae,"董洪进|6571,周亚东|1919",HJD1476,2021-03-25 15:41:00,中国,湖北省,黄冈市,红安县,七里坪镇天台山森林公园,31.4979858,114.6380889,187,山坡路边,灌木,Angiospermae,被子,Rosaceae,蔷薇科,Exochorda,白鹃梅属,64259,白鹃梅,Exochorda racemosa,董洪进
Angiospermae,"董洪进|6571,周亚东|1919",HJD1475,2021-03-25 15:03:00,中国,湖北省,黄冈市,红安县,七里坪镇天台山森林公园,31.4931993,114.6388281,181,山坡路边,草本,Angiospermae,被子,Chloranthaceae,金粟兰科,Chloranthus,金粟兰属,48285,丝穗金粟兰,Chloranthus fortunei,董洪进
Angiospermae,"董洪进|6571,周亚东|1919",HJD1474,2021-03-25 15:00:00,中国,湖北省,黄冈市,红安县,七里坪镇天台山森林公园,31.4931523,114.6388181,163,山坡路边,草本,,,,,,,,,薹草,
Angiospermae,"董洪进|6571,周亚东|1919",HJD1473,2021-03-25 14:59:00,中国,湖北省,黄冈市,红安县,七里坪镇天台山森林公园,31.4931523,114.6388181,163,山坡路边,草本,Angiospermae,被子,Cyperaceae,莎草科,Carex,苔草属,13071,弯喙薹草,Carex laticeps,董洪进
Angiospermae,"董洪进|6571,周亚东|1919",HJD1472,2021-03-25 14:53:00,中国,湖北省,黄冈市,红安县,七里坪镇天台山森林公园,31.4928904,114.6388331,162,山坡路边,草本,Angiospermae,被子,Lamiaceae,唇形科,Ajuga,筋骨草属,41637,金疮小草,Ajuga decumbens,董洪进
Angiospermae,"董洪进|6571,周亚东|1919",HJD1471,2021-03-25 14:50:00,中国,湖北省,黄冈市,红安县,七里坪镇天台山森林公园,31.4930118,114.6385735,158,山坡路边,草本,,,,,,,,,,
Angiospermae,"董洪进|6571,周亚东|1919",HJD1470,2021-03-25 14:07:00,中国,湖北省,黄冈市,麻城市,顺河镇 花马河仙姑洞,31.3292779,114.8077627,59,水边湿地,草本,Angiospermae,被子,Lamiaceae,唇形科,Glechoma,活血丹属,42071,活血丹,Glechoma longituba,董洪进
Angiospermae,"董洪进|6571,周亚东|1919",HJD1469,2021-03-25 14:06:00,中国,湖北省,黄冈市,麻城市,顺河镇 花马河仙姑洞,31.3292839,114.8077627,59,水边湿地,草本,Angiospermae,被子,Violaceae,堇菜科,Viola,堇菜属,34403,紫花地丁,Viola philippica,董洪进
Angiospermae,"董洪进|6571,周亚东|1919",HJD1468,2021-03-25 13:50:00,中国,湖北省,黄冈市,麻城市,顺河镇 花马河仙姑洞,31.3182174,114.8188566,54,水边湿地,灌木,,,,,,,,,,
Angiospermae,"董洪进|6571,周亚东|1919",HJD1467,2021-03-25 13:42:00,中国,湖北省,黄冈市,麻城市,顺河镇 花马河仙姑洞,31.3177698,114.8184909,53,水边湿地,草本,Angiospermae,被子,Cyperaceae,莎草科,Carex,苔草属,12963,皱果薹草,Carex dispalata,董洪进
